"","mean detection","sd detection","q025","q5","q975","diff"
"Sciaridae sp. BOLD:ADM6209",0.240690905611547,0.273356363573986,0.00222057561017647,0.110055791273806,0.905415062482813,0.903194486872636
"Sciaridae sp. SlikokOtu1252",0.193914261209594,0.167871862234025,0.0199788751777712,0.136081504329685,0.646376107147901,0.62639723197013
"Sciaridae sp. SlikokOtu2026",0.196073663183529,0.196483756449636,0.0106418710262661,0.122130460844477,0.745287644281838,0.734645773255572
"Sciaridae sp. SlikokOtu786",0.206088307935522,0.201992153661319,0.00991954071976255,0.130783710132933,0.752352543358062,0.7424330026383
"Sciaroidea sp. SlikokOtu1650",0.24621899836666,0.27125488550274,0.00194022133442182,0.125843829381436,0.921007711109715,0.919067489775293
"Sciomyzidae sp. SlikokOtu1601",0.327354964818863,0.294463298280168,0.0118799788230095,0.227217763506939,0.952277751170701,0.940397772347691
"Sciomyzidae sp. SlikokOtu900",0.348220050415817,0.300589673005306,0.0124992857131202,0.251393223220345,0.964470559565433,0.951971273852313
"Scrobipalpa sp. SlikokOTU306",0.200316767688379,0.200409114822307,0.0110436745838822,0.122006410165281,0.768841795393421,0.757798120809539
"Sepedon pusilla",0.231005820264833,0.271292057068382,0.00179059400343768,0.102284521708443,0.925198818122571,0.923408224119134
"Sepsis neocynipsea",0.24433711724521,0.268609380162634,0.00215080377136428,0.129033046917641,0.906447502593719,0.904296698822355
"Sepsis sp. SlikokOtu1758",0.22429810279243,0.262682872701586,0.00200381543851824,0.10283760367971,0.918793404521258,0.91678958908274
"Simulium arcticum complex",0.317222533564495,0.161593715944546,0.0895500050881655,0.285690974161695,0.661604965508424,0.572054960420258
"Simulium sp. BOLD:AAV2391",0.199116137306892,0.202091041655356,0.00995030185129013,0.118517051076479,0.74392527241285,0.73397497056156
"Simulium tuberosum",0.223715590719759,0.262537089338188,0.00201200983255866,0.104901612365667,0.907838044069664,0.905826034237106
"Simulium venustum complex",0.236791779017019,0.273489629923979,0.00215428319427095,0.109029463577545,0.922617395836669,0.920463112642399
"Sminthuridae sp. BOLD:ADR9155",0.237881924339618,0.209628084711294,0.0212883471335853,0.16587088657131,0.767106903113905,0.74581855598032
"Sminthuridae sp. SlikokOtu1231",0.327262459166344,0.295774545543819,0.0115606539969401,0.217606845459002,0.948231136530489,0.936670482533549
"Sminthuridae sp. SlikokOtu2169",0.337211433687635,0.294893452441439,0.014669903323948,0.235190876541769,0.955075160111003,0.940405256787055
"Sminthuridae sp. SlikokOtu536",0.200001047641175,0.198434811954562,0.0102814197704401,0.125140779903144,0.736658632777974,0.726377213007534
"Smittia sp. 16ES",0.220585823120742,0.265338630113793,0.00214728648609485,0.0974430013093416,0.922873598367324,0.920726311881229
"Somatochlora albicincta",0.327197831814463,0.288257700840568,0.0132130211447645,0.231786916708411,0.930240980763007,0.917027959618242
"Sorhoanus xanthoneurus",0.240373868151734,0.274395068916985,0.00178753167958782,0.108358505608017,0.923678949995446,0.921891418315858
"Spargania luctuata",0.238171429809854,0.2740866697017,0.00188325870203403,0.107241485455811,0.924560132523663,0.922676873821629
"Sphaerophoria novaeangliae",0.212303875030575,0.259255788701638,0.00199462818180189,0.0917649547623194,0.912826023227608,0.910831395045806
"Spilogona contractifrons",0.231975229724718,0.2679496763572,0.0019997894099782,0.105213484128373,0.906188525477255,0.904188736067277
"Spilogona forticula",0.245989498111546,0.278977735223141,0.00203472496489993,0.115853437814696,0.938594025098308,0.936559300133408
"Spilogona opaca",0.195737287684392,0.196469781665575,0.0100460776956693,0.119527431380809,0.723476736427531,0.713430658731862
"Spilogona sp. 12AKR",0.245310318373417,0.27412689424084,0.00246389132410287,0.120491497630578,0.919288002068623,0.91682411074452
"Spilogona sp. BOLD:ACR4125",0.578847944853582,0.278196893719659,0.0618308161094271,0.607500198488016,0.984403452188248,0.922572636078821
"Spilogona sp. SlikokOtu1950",0.24855349900851,0.275331370831367,0.0022284137720173,0.118236641263566,0.906274089440181,0.904045675668163
"Spiracme triangulosus",0.202138402433528,0.202355065948146,0.0101375461721584,0.12206540851583,0.74876900661813,0.738631460445972
"Stenomacrus sp. BOLD:ACG3877",0.593056527317079,0.273264438856471,0.0773615033212593,0.619086483301389,0.983020598757318,0.905659095436059
"Stenomacrus sp. jft20",0.596024360996257,0.268332712759449,0.0734546590970528,0.621887161576479,0.981488034125699,0.908033375028646
"Stephostethus liratus",0.255186642813019,0.269983514242522,0.00265828016483588,0.136837766132251,0.908065554953634,0.905407274788798
"Strongylogaster macula",0.331343444012734,0.295379076858974,0.0116146721459463,0.224305078134048,0.957437089056057,0.94582241691011
"Strongylogaster sp. BOLD:ACO4308",0.627229919752107,0.136993234124133,0.336357327207718,0.6371642095515,0.859555143551445,0.523197816343727
"Strongylogaster sp. SlikokOtu2142",0.355588607011169,0.301838320200526,0.0129999330519446,0.26360930704412,0.9658259729382,0.952826039886255
"Strongylophthalmyia angustipennis",0.227038201856423,0.262256506583358,0.00191783989320175,0.104408308749333,0.895847322293826,0.893929482400624
"Succineidae sp. BOLD:ACZ3273",0.24138255876277,0.279642509985199,0.00179799617069669,0.110187613275459,0.936786591298843,0.934988595128146
"Suillia apicalis",0.201325856075944,0.20262017073098,0.00934429855155216,0.118098596543802,0.740657359030773,0.731313060479221
"Suillia convergens",0.295161858432655,0.13905152070956,0.0965144254824199,0.266457472383522,0.604145436790244,0.507631011307824
"Suillia sp. BOLD:AAG0459",0.231918547122202,0.261956327177555,0.00256482234667316,0.113329674731433,0.912361799741788,0.909796977395114
"Swammerdamia caesiella",0.298497129850131,0.284823312692306,0.0113685298558488,0.178301320927965,0.932674324868117,0.921305795012268
"Sylvicola fuscatus",0.316559847475826,0.290955832085051,0.0123952273401307,0.20855260504557,0.949106029315979,0.936710801975849
"Sympistis dentata",0.308631005850932,0.287077652503385,0.0109454883559804,0.195701283971678,0.951021463049571,0.94007597469359
"Synplasta sp. BOLD:ACD3292",0.233269629236571,0.264864125558815,0.00252697105356831,0.112021915587821,0.91705126965646,0.914524298602892
"Synplasta sp. SlikokOtu1363",0.330589222010127,0.296760303153754,0.0119417255041445,0.213159646562383,0.949452068239145,0.937510342735001
"Syrphoctonus sp. BOLD:AAU9254",0.24636125958605,0.276273522028992,0.00257036199340307,0.122016638416746,0.929929919936568,0.927359557943165
"Syrphus ribesii",0.246488242241144,0.271172246976573,0.00245863746235369,0.129736999423313,0.921535000893769,0.919076363431415
"Syrphus torvus",0.230831941985454,0.265932479660899,0.00211261352566132,0.11063751868403,0.910901762733415,0.908789149207754
"Taeniothrips orionis",0.200919842576682,0.200160579023712,0.00976300036948705,0.12548506881013,0.738730310918384,0.728967310548897
"Tanypodinae sp. BOLD:ACX4854",0.229178950726575,0.267321279058366,0.00225479390914101,0.107641539752762,0.911767980057095,0.909513186147954
"Tanypus punctipennis",0.23575657997775,0.276180081524548,0.00229863105409433,0.100691757657714,0.924206969634754,0.92190833858066
"Tanytarsus aigos",0.184528342285814,0.162450998020062,0.0203744254161574,0.128812336818789,0.626421354703052,0.606046929286894
"Tanytarsus cf. dispar",0.240935288905558,0.273116288605565,0.00271431314264009,0.113287659098219,0.924031340947788,0.921317027805148
"Tanytarsus mendax",0.239592654084399,0.267977421005609,0.00274106253660647,0.11858980992284,0.915373020473287,0.912631957936681
"Tanytarsus recurvatus",0.235389898220082,0.266835951502251,0.00212431798154011,0.10943847680736,0.900439591020576,0.898315273039036
"Tanytarsus sp. BOLD:ABV9271",0.318123422715916,0.289116241685155,0.0119804737370807,0.208475628249969,0.954995673551384,0.943015199814303
"Tanytarsus sp. BOLD:ABW2740",0.329226961358637,0.292632594833568,0.0144713701716857,0.2215477463519,0.945913063970699,0.931441693799013
"Tanytarsus sp. BOLD:ACM9833",0.233516385186772,0.268855926451958,0.00194708894982552,0.109641418893501,0.923595694178621,0.921648605228795
"Tanytarsus sp. BOLD:ACN6175",0.22568438326783,0.261908323906157,0.00195798334667662,0.106954810431647,0.897634131376186,0.89567614802951
"Tanytarsus striatulus",0.237629160487893,0.267804619882164,0.00226469676795151,0.117063854228204,0.920371960445859,0.918107263677908
"Tenthredo colon",0.219701225389944,0.267267041310445,0.00165484191937009,0.0885525054866507,0.913290830502642,0.911635988583272
"Tetanocera phyllophora",0.300102701878528,0.125073092283903,0.119815720969979,0.2755850891295,0.591604471807554,0.471788750837574
"Tetragnatha extensa",0.254268384921513,0.216407168110036,0.0204551556642061,0.180743785013516,0.797684625273075,0.777229469608869
"Tetragnatha laboriosa",0.199151853906633,0.204321591971125,0.0105559192603576,0.118889075619311,0.770740221422263,0.760184302161906
"Tetragoneura sp. BOLD:ACB7566",0.234657613811582,0.277150947488123,0.00173515746424543,0.10198505420495,0.915159864341482,0.913424706877236
"Thamnotettix confinis",0.340718589296536,0.118171513167829,0.159252184620394,0.324770847826329,0.619681715015843,0.460429530395449
"Thamnotettix sp. SlikokOtu689",0.180396164728989,0.161832616079248,0.0199683490970388,0.123082199726533,0.65188641795474,0.631918068857701
"Thanatus coloradensis",0.339733911337348,0.294666723869458,0.012410980719326,0.248064406442768,0.954149193934166,0.94173821321484
"Thaumatomyia trifasciata",0.232044960097995,0.272038677459744,0.00194091257047947,0.105917829702228,0.92867755908088,0.926736646510401
"Theridion pictum",0.573222118441421,0.233764349629327,0.132641180607614,0.597989413288712,0.944405613326691,0.811764432719077
"Theridion saanichum",0.240568622651266,0.267373719467312,0.00219946341812371,0.12407882973753,0.912645999525139,0.910446536107015
"Thricops diaphanus",0.246789962214603,0.273788711793791,0.00243262586655368,0.120909241060459,0.932083239471236,0.929650613604682
"Thricops sp. BOLD:ABY7837",0.189460155180277,0.165386729848281,0.0207420509392873,0.131200175516952,0.643045481920372,0.622303430981084
"Tipula penobscot",0.210194092133066,0.207521572848121,0.0113344801859362,0.129593287063944,0.76407045765272,0.752735977466784
"Tipulidae sp. SlikokOtu47",0.187589451931352,0.195139323177955,0.00945675218644314,0.110192984993159,0.729974431295012,0.720517679108569
"Tomosvaryella sp. ON16",0.243597134700219,0.270127321164384,0.00251814111421704,0.119718103610648,0.915750455557543,0.913232314443326
"Tomosvaryella sylvatica",0.233010017213138,0.263492603632346,0.00185209346084743,0.111568325944299,0.90331717374034,0.901465080279493
"Toryminae sp. SlikokOtu1474",0.336876006542645,0.29208447254123,0.0131826586406409,0.24373211023504,0.957778873302503,0.944596214661862
"Torymus sp. BOLD:ACU0784",0.245008326821009,0.271544552149019,0.00196737975012046,0.124013569920157,0.922588397585225,0.920621017835104
"Trichadenotecnum majus",0.229762824514082,0.269445914842729,0.00228751622642107,0.102228398769707,0.9030109529591,0.900723436732679
"Trichalophus alternatus",0.242814932014647,0.273494507918651,0.00219893737340701,0.119737711285178,0.92443541729753,0.922236479924123
"Trichocera sp. BOLD:ACF8968",0.238159031185648,0.27370731012922,0.00232633010706357,0.110309767425534,0.926715999319992,0.924389669212929
"Trichoceridae sp. BOLD:ACU8361",0.245817258529355,0.27546138022311,0.00244303977616743,0.117569398947847,0.920544076137361,0.918101036361194
"Trichodezia albovittata",0.212245188392732,0.262410559073039,0.00190070516106195,0.088443365177838,0.901553563125352,0.89965285796429
"Trichonta hamata",0.242501382597586,0.272082914761694,0.00260916161659935,0.123153086203592,0.926151550827543,0.923542389210944
"Trichonta sp. BOLD:AAL9147",0.243278124600328,0.273981531056901,0.00194002065263698,0.115384588506547,0.919097418605534,0.917157397952897
"Trichonta sp. BOLD:ACX5388",0.242116509435524,0.274669099181143,0.00255087516650533,0.114950247737105,0.921788129982038,0.919237254815533
"Trichonta vitta",0.242848819645046,0.2725346267454,0.00234042485539034,0.120438019851804,0.92942789672194,0.92708747186655
"Trichoptera sp. SlikokOtu592",0.19158079079963,0.194595456120955,0.00925798290488385,0.120062948984015,0.72812561450557,0.718867631600686
"Trichosia townesi",0.191399481807685,0.145059598352308,0.0333412487762503,0.145530210395903,0.576837808557011,0.543496559780761
"Trioxys sp. SlikokOtu1942",0.24380480442894,0.272048450588099,0.00242073315414446,0.117637480763454,0.920995115103998,0.918574381949854
"Trioza sp. BOLD:AAM8925",0.294629006449864,0.227075381983917,0.0374476474488461,0.222611218031089,0.81189901313584,0.774451365686994
"Triozidae sp. BOLD:AAV0246",0.230850887798746,0.268095239611261,0.00258471948050185,0.106408699991946,0.917530859531746,0.914946140051244
"Triozidae sp. BOLD:ACF6530",0.185034291846882,0.194957993544397,0.0087648064767879,0.107882383030472,0.71699102121931,0.708226214742523
"Triphleba sp. BOLD:AAL9080",0.203375402263488,0.210518044953863,0.0116486274714963,0.118834785216585,0.791288340984631,0.779639713513135
"Trombidiformes sp. SlikokOtu1712",0.205134929642272,0.202270042968598,0.0103164791806724,0.131835735522551,0.756864730337491,0.746548251156819
"Tupiocoris confusus",0.477614665737882,0.24090187956631,0.0801973071419279,0.474194531243428,0.907540500894301,0.827343193752373
"Tydeus sp. BOLD:ABV1816",0.246260414151888,0.278381521148141,0.00192699469354303,0.109494423728843,0.918716783902118,0.916789789208575
"Tylenchida sp. SlikokOtu1549",0.220164477527988,0.2606153505717,0.00202347325772531,0.106230996515036,0.904558393639699,0.902534920381973
"Tylenchida sp. SlikokOtu233",0.225414416063411,0.264200033688686,0.00175521970339581,0.104261833662619,0.913304969963348,0.911549750259952
"Tylenchida sp. SlikokOtu892",0.236891006600902,0.268206179275113,0.00260152551005294,0.118084243170414,0.917820686360816,0.915219160850763
"Typhlocyba sp. BOLD:AAV0271",0.226129104796119,0.263897357513254,0.00227118589597634,0.0978626232375919,0.901383883293818,0.899112697397841
"Typhlocybinae sp. BOLD:ACC2894",0.22835719440784,0.265119380218175,0.00225164016440723,0.111405744519906,0.908335909550965,0.906084269386557
"Urytalpa sp. BOLD:ACO2024",0.244181629874919,0.276862268622164,0.00214368076011923,0.11844008577364,0.921875709588684,0.919732028828565
"Valenzuela flavidus",0.182240456763693,0.158980544188401,0.0190697912432572,0.130043476042063,0.604809584458936,0.585739793215678
"Valenzuela sp. BOLD:AAP4628",0.19438050512154,0.197628947626623,0.00995320267008003,0.113662884132666,0.717119014020788,0.707165811350708
"Venusia pearsalli",0.188804872600321,0.195669737871118,0.00998229097745937,0.113201822906689,0.715259902370421,0.705277611392961
"Vertigo concinnula",0.2396128579104,0.274170190040317,0.00257248175189453,0.11480243053613,0.915499993213568,0.912927511461674
"Vertigo cristata",0.251339635781818,0.224950255176695,0.0213221421471612,0.162442031168716,0.81585677751696,0.794534635369799
"Vertigo sp. BOLD:AAM4033",0.201611162545978,0.201227552354991,0.00995625439226256,0.126567802699222,0.745767684407601,0.735811430015338
"Vertigo sp. cf. AK 2",0.243093215252396,0.273601234495438,0.00214935228739894,0.119040391116092,0.925249556072485,0.923100203785086
"Vespula alascensis",0.246935752199729,0.271268508871515,0.00280687381021231,0.126897040958859,0.907749862079161,0.904942988268949
"Xenochironomus xenolabis",0.221198004425603,0.261082424088209,0.00181504850029195,0.103608310482944,0.920302419383135,0.918487370882843
"Xenolechia aethiops",0.20868432986754,0.205684873596332,0.009384532287408,0.126693750326795,0.750303640933941,0.740919108646533
"Xestia speciosa",0.190450686630918,0.198184877081028,0.0103850503758257,0.112711848807522,0.753835972493327,0.743450922117502
"Xysticus britcheri",0.227118298678525,0.267121907969237,0.00181269476359912,0.104173386615837,0.911906454261867,0.910093759498268
"Xysticus obscurus",0.219125446114908,0.21423412274956,0.0118804676290211,0.139920501083304,0.794235218791977,0.782354751162956
"Ypsolopha senex",0.204203056257902,0.20346531085868,0.0112790609199712,0.12227324704512,0.750693645105687,0.739414584185716
"Zaphne borealis",0.19237008420162,0.202030100618573,0.00945928976296456,0.10571881432112,0.754298768552054,0.744839478789089
"Zaphne implicata",0.238641379438301,0.274152427648691,0.00185495652348073,0.113070102494716,0.923168232419319,0.921313275895838
"Zatypota percontatoria",0.199977873210993,0.203720838937638,0.010402827272081,0.121775819409564,0.760969383507866,0.750566556235785
"Zeiraphera improbana",0.33397356660439,0.295612911661012,0.0137072343659992,0.223133455641758,0.959265840269181,0.945558605903182
"Zoogenetes harpa",0.247130199971704,0.216599509219342,0.0221307443287594,0.165959365054599,0.778967988996583,0.756837244667824
"Zygomyia notata",0.246361544596874,0.275498178281659,0.00239882529597539,0.119531701097137,0.910324551179462,0.907925725883486
"Zygomyia pictipennis",0.233517830501982,0.26532652526727,0.00250838631969868,0.110862957067344,0.908987362842072,0.906478976522374
"Zygomyia sp. BOLD:AAV4006",0.200484357539521,0.192236024794666,0.0125595246536501,0.12600742974099,0.714909783141849,0.702350258488199
"Zygoneura sciarina",0.246068764948448,0.274634887155386,0.00211600580035807,0.122374799910913,0.933602440912184,0.931486435111825
