"","mean detection","sd detection","q025","q5","q975","diff"
"Mycetophilidae sp. SSJAA208-13",0.193986837829077,0.188804671557498,0.0107282938330303,0.124738675835263,0.707319039122847,0.696590745289817
"Mycomya maculata",0.202689509144082,0.207315550054883,0.0103236282215188,0.122443351686516,0.789956895915245,0.779633267693726
"Mycomya nitida",0.239805232914308,0.271601155547708,0.00198607015712585,0.118062086443435,0.931499075808801,0.929513005651675
"Mycomya pulchella",0.203211298414296,0.198393179192345,0.0108651527870045,0.130291519730435,0.726323968402447,0.715458815615443
"Mycomya shermani",0.275122044394843,0.10427554668703,0.128949692679625,0.256864677180755,0.532759558497916,0.403809865818291
"Mycomya sp. BOLD:AAG4937",0.445726099263829,0.115181140884966,0.251340753966509,0.435581560894329,0.679479395419449,0.42813864145294
"Mycomya sp. BOLD:AAK8903",0.201582801763084,0.201575574791346,0.0107663183265078,0.124510232650646,0.745100373223783,0.734334054897275
"Mycomya sp. BOLD:ACV7821",0.187234231136809,0.190400791671484,0.00889648998106032,0.114656533227122,0.703178780062349,0.694282290081289
"Mycomya sp. SlikokOtu1355",0.233495704149836,0.259083999422437,0.00245839482876325,0.119311203804986,0.890415907805025,0.887957512976261
"Mycomya sp. SlikokOtu1450",0.242083736935423,0.212539174981047,0.022563317876756,0.166647053133296,0.804420192947956,0.7818568750712
"Mycomya sp. SlikokOtu1533",0.209147662721792,0.207072872715131,0.00939528976268428,0.13069150540544,0.757861412781003,0.748466123018319
"Mycomya sp. SlikokOtu1610",0.229079363247536,0.264829937339245,0.00159771718536543,0.108236905151305,0.914063807381716,0.91246609019635
"Mycomya sp. SlikokOtu1983",0.202420263493253,0.200458547210113,0.0116395162116917,0.124094117702648,0.735818998257749,0.724179482046057
"Mycomya sp. SlikokOtu1998",0.342682141460923,0.292774401672576,0.0140215160546944,0.250170638714827,0.951715654230145,0.937694138175451
"Mycomya sp. SlikokOtu574",0.236366089946397,0.269826867407347,0.00223413133594549,0.112597549809719,0.936325981128653,0.934091849792707
"Mycomya sp. SlikokOtu659",0.239041641129214,0.278421196947556,0.00174560730596871,0.106975191128702,0.940546444057828,0.93880083675186
"Mycomya sp. SlikokOtu770",0.236760332704022,0.271217181846273,0.00214718280200637,0.116367326616578,0.931510792556126,0.92936360975412
"Mydaea furtiva",0.189093937264709,0.165033286283702,0.0206415619723813,0.134167446256065,0.641682604996119,0.621041043023738
"Mydaea obscurella",0.208576130148311,0.200777922577448,0.0102460981853799,0.13543259580452,0.757485508335098,0.747239410149719
"Myospila meditabunda",0.198307921214422,0.198675859520774,0.0125977784454263,0.121318022221103,0.75320583117535,0.740608052729923
"Nabicula nigrovittata",0.242451365137083,0.268642636896466,0.00303446003123356,0.122315994377401,0.915992080103837,0.912957620072603
"Nabis americoferus",0.247824389421307,0.213550550555656,0.0216631038013047,0.176041532232213,0.790622749192252,0.768959645390948
"Natarsia punctata",0.240134834609445,0.267471206441459,0.00232482256760843,0.120722579609077,0.914489032811473,0.912164210243865
"Nearctaphis kachena",0.193960382905367,0.198344444085437,0.0103148443261598,0.119563340299063,0.748749915822198,0.738435071496039
"Nematinae sp. SlikokOtu734",0.243779919279988,0.272144998785309,0.00231707933294246,0.121920670118639,0.912372295617729,0.910055216284787
"Nematinae sp. SlikokOtu805",0.233338068372316,0.270105828764163,0.00260907321435825,0.108386173537498,0.932104974594292,0.929495901379933
"Nematus leucopyga",0.243919631689132,0.275145493972748,0.00236011812872809,0.123859747345803,0.92436544967204,0.922005331543312
"Neoleria sp. BOLD:ACL9363",0.196214978392138,0.198077485522197,0.0108181049416876,0.117999157578529,0.746848458378557,0.73603035343687
"Neotelphusa praefixa",0.247932742822349,0.215577601297517,0.0227819627225462,0.168859453750265,0.791278136752197,0.768496174029651
"Neotylenchidae sp. SlikokOtu2291",0.193220394321006,0.204548753085536,0.00905580252517077,0.110797094777105,0.758636110779175,0.749580308254005
"Neriene radiata",0.186969839849698,0.129182151089459,0.0415725293263188,0.149879194068423,0.531229548516598,0.48965701919028
"Neuratelia sp. BOLD:ACJ0780",0.200557962389601,0.137893382502169,0.0424613746498867,0.159578907467425,0.551715889128916,0.509254514479029
"Nothodelphax sp. BOLD:ACK4869",0.322631687262467,0.288588387951854,0.0135724908846778,0.217348472627116,0.941604739865205,0.928032248980528
"Nothodelphax sp. BOLD:ACU5128",0.352866633586147,0.294085432033152,0.0135052125478471,0.272789095465903,0.936327082161846,0.922821869613999
"Ochlerotatus communis",0.244298456371324,0.159103678907636,0.0578349546439976,0.19609821607229,0.657479858459685,0.599644903815688
"Ochlerotatus diantaeus",0.395370521720247,0.301691889445243,0.0263243118865206,0.326087863130946,0.969662373883841,0.94333806199732
"Ochlerotatus excrucians",0.313691621781362,0.28714915500411,0.0105696505737741,0.205000228328023,0.946145558380966,0.935575907807192
"Ochlerotatus fitchii",0.199937044663551,0.204313281235483,0.00928996400072177,0.119145763670547,0.770339283469335,0.761049319468614
"Ochlerotatus hexodontus",0.215512148048041,0.260227563127836,0.00173034221504397,0.0915992397293951,0.911338966745238,0.909608624530194
"Ochlerotatus intrudens",0.22154492430798,0.259550153334852,0.00222449868611272,0.103382157003191,0.909634771619933,0.90741027293382
"Ochlerotatus pionips",0.20361556576937,0.200898271977329,0.0110173380648584,0.126927960327701,0.751984301807037,0.740966963742179
"Ochlerotatus punctor",0.238988082883958,0.267031097410398,0.00209642038078342,0.114910475841888,0.902671222340905,0.900574801960121
"Oecetis inconspicua",0.628735601138263,0.269915683725571,0.0898523149376449,0.683784623885179,0.984757718578111,0.894905403640466
"Ohlertidion ohlerti",0.524972584387244,0.238450991231263,0.105423040993038,0.532062557968043,0.935430444753335,0.830007403760297
"Oncophanes sp. BOLD:AAH2152",0.202008013718496,0.206746745489197,0.010153145376449,0.121936144843869,0.781092153765266,0.770939008388817
"Orthocentrinae sp. BOLD:AAG0380",0.208189571361944,0.168448964626079,0.0302098260325999,0.148732733891375,0.660510914603437,0.630301088570837
"Orthocentrinae sp. BOLD:AAG0955",0.239817297176872,0.267871787575177,0.00333273154544699,0.116825027446616,0.917785248274084,0.914452516728637
"Orthocentrinae sp. BOLD:AAG0965",0.241251822606118,0.268102317290957,0.00199951515729358,0.116728822201902,0.908220754279695,0.906221239122401
"Orthocentrinae sp. BOLD:AAH1785",0.244564674004584,0.275039959219173,0.00207002614884978,0.117789818621511,0.922889970087334,0.920819943938485
"Orthocentrinae sp. BOLD:AAQ2967",0.335782555253374,0.289697824267716,0.0140418148075494,0.239529454248741,0.950931971961717,0.936890157154168
"Orthocentrinae sp. BOLD:AAU9199",0.195586304287511,0.198273078591232,0.00991615287058713,0.118682783170034,0.741390317913424,0.731474165042837
"Orthocentrinae sp. BOLD:AAU9320",0.206237182559209,0.207298638890573,0.0100693643516396,0.124111268750686,0.764599642217097,0.754530277865457
"Orthocentrinae sp. BOLD:ACD3807",0.237520093928261,0.208915980232197,0.0221730647384624,0.170777653677268,0.793430039231328,0.771256974492866
"Orthocentrinae sp. BOLD:ACF6482",0.232063964471053,0.267538885452655,0.0018073434161369,0.104296550937414,0.906802722436504,0.904995379020367
"Orthocentrinae sp. BOLD:ACI7070",0.200999481346545,0.197628651602913,0.0107260647957078,0.128035161213365,0.734966816534337,0.72424075173863
"Orthocentrinae sp. SlikokOtu737",0.200281735827978,0.194639534113626,0.0118494886191748,0.124692694998236,0.716678529537807,0.704829040918632
"Orthocentrus sp. BBHYE562-10",0.320742654703884,0.289456250183121,0.0112944692101444,0.22275819722976,0.950716768821069,0.939422299610925
"Orthocentrus sp. OPPQG1460-17",0.346737363636869,0.299786162340603,0.0134673919105144,0.245346832725869,0.951647891656858,0.938180499746343
"Orthocladiinae sp. BOLD:AAN5397",0.233897090847078,0.270693474048482,0.0020399925210616,0.107311016028642,0.921476890939969,0.919436898418907
"Orthocladiinae sp. BOLD:AAV6023",0.241487829955277,0.268580928447833,0.00258288868611888,0.12286870382848,0.928860172121255,0.926277283435136
"Orthocladiinae sp. BOLD:ACC1222",0.326893683115058,0.288218908342658,0.0121870993712393,0.223289567277607,0.955081070861337,0.942893971490098
"Orthocladiinae sp. BOLD:ACC2898",0.233443975436791,0.269006312607521,0.00233835152075662,0.106280068118867,0.923636268737572,0.921297917216816
"Orthocladiinae sp. BOLD:ACL6277",0.239542810929757,0.268304253323891,0.00174065335120616,0.115729300259773,0.912697999895585,0.910957346544379
"Orthocladiinae sp. BOLD:ADC8193",0.238141439811709,0.270326971421758,0.00228639158993761,0.105410635937078,0.904829374131397,0.90254298254146
"Orthomiscus unicinctus",0.231473650735617,0.266463334560754,0.002407526039719,0.110621097885986,0.913786564339834,0.911379038300115
"Pachynematus albipennis",0.224088566741195,0.260527736589597,0.00158933092337951,0.106874094686411,0.912192490951757,0.910603160028377
"Pachynematus sp. BOLD:ACR7759",0.208171733279708,0.207975091614679,0.0100088792347003,0.126926544707095,0.762234734684279,0.752225855449579
"Pachynematus sp. SlikokOtu1648",0.2001266660773,0.197224667359779,0.00954191713189458,0.12772614651915,0.734197413377785,0.72465549624589
"Pachypappa rosettei",0.254875377548305,0.273893004876761,0.00305618307424121,0.137783512080147,0.928744993821383,0.925688810747142
"Pantorhaestes xanthostomus",0.24817079318647,0.271548657341028,0.00218747491021991,0.131587055484962,0.919895258179952,0.917707783269732
"Paraphaenocladius impensus",0.244974981481368,0.277341171355316,0.00212472094836283,0.118143255580921,0.933062650645504,0.930937929697141
"Paratanytarsus sp. BOLD:ACD0044",0.304737169733228,0.288721139969868,0.012291301509429,0.188569342019739,0.9438582436585,0.931566942149071
"Paratanytarsus sp. BOLD:ACR4469",0.217548736076843,0.257668341042725,0.0018468624677646,0.103273040144273,0.910569196753144,0.90872233428538
"Parochlus sp. BOLD:ACK4643",0.203704221117861,0.201235206787054,0.0110865405297413,0.127258667197603,0.765235656161599,0.754149115631858
"Parornix obliterella",0.236564415786204,0.267185249771929,0.00226512998827831,0.111235023186723,0.909951815258191,0.907686685269913
"Pauesia sp. BOLD:AAN5124",0.205295881035475,0.201759007010929,0.0100303617510868,0.1300591290896,0.753833793986971,0.743803432235885
"Pauesia sp. CNFNS993-14",0.237564965193767,0.213857550193686,0.0217712770187421,0.156777642110305,0.787707120311373,0.765935843292631
"Pauesia sp. SlikokOtu1203",0.309213672981979,0.286541586099352,0.0114313611331354,0.196164296410935,0.954456800099822,0.943025438966687
"Pauesia sp. SlikokOtu139",0.247918265888534,0.217072995271313,0.0233518807202625,0.169790667390615,0.799307426984013,0.775955546263751
"Pauesia sp. SlikokOtu597",0.316893299713613,0.292989319530952,0.0114750694999574,0.202812211306633,0.948757197449337,0.93728212794938
"Pegomya geniculata",0.202711334306771,0.205609465515713,0.0106636783009417,0.121731436291015,0.755094560368953,0.744430882068011
"Pegomya notabilis",0.211746529814647,0.207344147873359,0.010915367411541,0.13350761209584,0.760198416055872,0.749283048644331
"Pegomya sp. BOLD:AAG2464",0.334159183647707,0.287115150041893,0.0124059265487568,0.239501662668311,0.940788352606089,0.928382426057332
"Pelegrina montana",0.192456513853847,0.193925779000324,0.0100867875637639,0.114449048640243,0.709499331289608,0.699412543725844
"Periscepsia clesides",0.237327201048289,0.215966870669509,0.0200266406990023,0.151733323828586,0.788496804857784,0.768470164158782
"Phaenopsectra punctipes",0.195276261240023,0.197766099133135,0.0105426117757159,0.112709830474713,0.729848003831868,0.719305392056152
"Phaonia apicalis",0.187507040552076,0.162165344191197,0.0211877437046398,0.131263330013825,0.623894513063471,0.602706769358831
"Phasia aeneoventris ?",0.19119719239804,0.200920155672773,0.00925178715310009,0.109492080798118,0.751602585815768,0.742350798662668
"Pherbellia albocostata",0.191205305784676,0.163758480630788,0.0191722279108176,0.13243394129812,0.635479995501704,0.616307767590886
"Pherbellia sp. SlikokOtu405",0.210268302582186,0.20217035029503,0.0115794623659973,0.135386526051754,0.735105835839042,0.723526373473044
"Pherbellia tenuipes",0.245299165504076,0.270483519663484,0.00284274692747582,0.123895500465292,0.927497354255173,0.924654607327697
"Philodromus rufus",0.19936951735262,0.196628696677499,0.00990238765736658,0.127312366035841,0.719795073336102,0.709892685678735
"Philodromus sp. BOLD:AAA9991",0.697822234372405,0.187436920393026,0.26585487437184,0.733515500399789,0.960552481821626,0.694697607449786
"Phora carlina",0.186978328597311,0.166084063071639,0.0184112826842696,0.131982332246741,0.643026288969635,0.624615006285365
"Phora occidentata",0.296070529709292,0.228686624217812,0.0338661282582291,0.224112978594599,0.829295472843097,0.795429344584868
"Phora sp. BOLD:AAG3238",0.196278595150616,0.166322557357779,0.0217789601112127,0.140226610774936,0.65765485529612,0.635875895184908
"Phora sp. BOLD:ACB0980",0.195587163650906,0.201047342362534,0.0108358512827901,0.117947253171634,0.765995462796836,0.755159611514046
"Phoridae sp. BOLD:AAP6413",0.178851079501467,0.118652472020021,0.0423164852083009,0.146261288220418,0.493005593524058,0.450689108315757
"Phoridae sp. SlikokOtu2333",0.20258044142034,0.200995523692385,0.0111499035493831,0.12169910221683,0.759750265627003,0.74860036207762
"Phronia nigripalpis",0.189819544806189,0.194737980784294,0.0106105406720178,0.11254996338436,0.74298600310414,0.732375462432122
"Phronia sp. BOLD:ABX4956",0.249898216852825,0.273673349654763,0.00253785841237556,0.128916200237766,0.90571747935356,0.903179620941184
"Phronia sp. BOLD:ACK6383",0.204526929901041,0.205431000970816,0.0107861819583586,0.121612369851771,0.766959165509405,0.756172983551046
"Phronia sp. BOLD:ACL4028",0.332782270369891,0.292722408372582,0.0135952020882811,0.228763839479663,0.959191606127134,0.945596404038853
"Phronia sp. SlikokOtu1783",0.319226123028081,0.289905051426261,0.0115026101642027,0.210665083571294,0.935282253145255,0.923779642981052
"Phylloneta impressa",0.23226324678813,0.264988948755052,0.00176917970232912,0.106506383363015,0.904696569876079,0.90292739017375
"Phyllonorycter junoniella",0.238123019977876,0.262357634815415,0.0024536173429833,0.124498723077357,0.903300194129169,0.900846576786186
"Phytosciara flavipes",0.187264253909619,0.193524849975124,0.0106376183101314,0.109715731174694,0.724190049529011,0.71355243121888
"Phytosciara prosciaroides",0.24403268009666,0.274511818999755,0.00188401826153105,0.115360478281527,0.926375102128251,0.92449108386672
"Phytoseiidae sp. SlikokOtu1978",0.208210928529685,0.202176651606573,0.0116884904638458,0.129714786926765,0.743994038984611,0.732305548520765
"Pikonema alaskense",0.236449159211926,0.270271491328139,0.00254848875505254,0.112532623515537,0.921671871878226,0.919123383123173
"Pikonema sp. BOLD:AAG3548",0.240601155731784,0.271263306452045,0.00246038735538528,0.114782278827978,0.93161669776335,0.929156310407965
"Pikonema sp. SlikokOtu1057",0.244632486071067,0.271244805225313,0.00261227455433217,0.122287433953268,0.913994706751029,0.911382432196697
"Pikonema sp. SlikokOtu1509",0.222487406164316,0.26175711589102,0.00213753098615461,0.0989656463819767,0.896433256686293,0.894295725700138
"Pikonema sp. SlikokOtu808",0.249911214692336,0.276731588341625,0.00271700427740474,0.122150365103639,0.931255186602842,0.928538182325437
"Pimplinae sp. BOLD:AAU9861",0.205630002031181,0.200576959663283,0.0100345066367437,0.130817473967018,0.761358765768646,0.751324259131903
"Pinalitus rostratus",0.228313690622396,0.265465843909699,0.00205518667376446,0.104508493153221,0.904209009428389,0.902153822754624
"Pipunculus campestris",0.331683925218051,0.297197207586416,0.0125992103639161,0.220696960604177,0.950541263306442,0.937942052942526
"Pipunculus hertzogi",0.392134826071113,0.296572250692717,0.0270340022287874,0.313552369103629,0.970771311375806,0.943737309147019
"Pipunculus luteicornis",0.192414834090529,0.164285978555983,0.0227551173520837,0.139232221140995,0.652307430966336,0.629552313614253
"Pipunculus sp. SlikokOtu762",0.294238435090631,0.282120125827413,0.0121600440059238,0.179204066357041,0.947281410282155,0.935121366276231
"Pityohyphantes alticeps",0.417255491681497,0.185461637180029,0.13133777395107,0.397572349303467,0.802605344882755,0.671267570931685
"Pityohyphantes cristatus",0.214703299221801,0.204992930608805,0.0107716442107291,0.142683252562799,0.765870669980357,0.755099025769628
"Pityohyphantes limitaneus",0.195317548807897,0.194552601418361,0.00949931208252358,0.121506409527233,0.74006842839843,0.730569116315907
"Pityohyphantes subarcticus",0.244938223601318,0.215647795472274,0.020231634553635,0.16885814432722,0.796138319025544,0.775906684471909
"Platurocypta sp. BOLD:ACC5656",0.2586278253886,0.219295048478526,0.0231866624562687,0.181131248027159,0.793799048426443,0.770612385970174
"Platycheirus peltatoides",0.196845200871133,0.195203181893151,0.0113876042387596,0.123146855630844,0.706945344281806,0.695557740043046
"Platycheirus quadratus",0.238808296675883,0.271113622994945,0.00261913423353141,0.111085590798344,0.917952612132219,0.915333477898688
"Platycheirus rosarum",0.238654274817728,0.271687670571156,0.00285498198602009,0.10908711730622,0.920030304638034,0.917175322652014
"Platycheirus sp. angustatus4",0.328265181674573,0.290030700890648,0.012485088086775,0.220524666307871,0.946421713327515,0.93393662524074
"Platypalpus sp. BOLD:AAV3699",0.414647528935845,0.112434224970813,0.23161877164307,0.399280486189115,0.659626012356867,0.428007240713798
"Platypalpus sp. BOLD:AAV3720",0.603482451255453,0.119717864892645,0.360188778091987,0.6098015973876,0.81923399969116,0.459045221599173
"Platypalpus sp. SlikokOtu424",0.333554489661357,0.109137092381229,0.158330383272586,0.318165186831871,0.577587434387854,0.419257051115268
"Platypalpus xanthopodus",0.232738407713296,0.263001221271523,0.00284135247808635,0.117405523217071,0.904164872572821,0.901323520094735
"Platypezina sp. BOLD:ACD8933",0.193102256038815,0.199365423518597,0.0091600960836925,0.111472789929574,0.743696726716582,0.73453663063289
"Plectiscidea sp. BOLD:AAE4602",0.19634159137633,0.195054187271363,0.00930538175993939,0.121798396908387,0.721522573557217,0.712217191797277
"Plectiscidea sp. BOLD:AAY4134",0.204398624278084,0.205787938071017,0.0108850352127327,0.118268581785434,0.769595120455359,0.758710085242626
"Plectiscidea sp. BOLD:ACC6916",0.201604414165234,0.202271812040873,0.0105144006638939,0.120897503748231,0.733323557463539,0.722809156799645
"Plectiscidea sp. BOLD:ACF4667",0.223577922782462,0.256598255354003,0.00202216703695877,0.109722327718683,0.895073821054846,0.893051654017887
"Plectiscidea sp. BOLD:ACJ0639",0.315106923553648,0.28833483524292,0.013737621023827,0.208413514769239,0.944315066599084,0.930577445575257
"Plectiscidea sp. BOLD:ADY1613",0.205204839100531,0.208460893121285,0.011017782021797,0.12145855242195,0.775027134676935,0.764009352655138
"Plectiscidea sp. SlikokOtu1808",0.221082399612074,0.263164603535852,0.00207735169758943,0.0984076381539262,0.908495548282328,0.906418196584738
"Plectiscidea sp. SlikokOtu2074",0.244352054174683,0.272978077225106,0.00257291774094724,0.120066471446419,0.934226391016984,0.931653473276037
"Plectiscidea sp. SlikokOtu310",0.250879686235394,0.27216054838756,0.00274626301861642,0.133347981724964,0.929706053629506,0.92695979061089
"Plectiscidea venusta",0.590554285958366,0.274047099719442,0.0832245372409302,0.619028006183724,0.985050973888982,0.901826436648052
"Plectiscus impurator",0.213738854023125,0.170622454897751,0.0304694517245781,0.155630687175987,0.663178918999037,0.632709467274459
"Plunomia sp. BOLD:AAG6897",0.239775156093555,0.274492876470489,0.00244123268819232,0.114388120043465,0.928456435801567,0.926015203113375
"Polyblastus sp. SlikokOtu462",0.320916876540208,0.288896153062471,0.0122095450618355,0.214633211912258,0.955446963431626,0.94323741836979
"Polypedilum cultellatum",0.582015972720402,0.279930007244108,0.065341984007754,0.617514855274859,0.980884001823358,0.915542017815604
"Polypedilum sp. BOLD:AAC4537",0.241818420326744,0.271863605177911,0.00237261566251488,0.115975759726079,0.919426425476152,0.917053809813637
"Polypedilum sp. BOLD:AAM6206",0.641909557545114,0.259746675451451,0.0973520831043392,0.691931584793116,0.988700475777748,0.891348392673409
"Polypedilum sp. BOLD:AAN5344",0.248130373596199,0.270278252255571,0.00247704416175607,0.127647751529449,0.923437121343123,0.920960077181367
"Polypedilum sp. BOLD:ABV1223",0.215133545315097,0.260935811254513,0.00204817891040011,0.088411237119782,0.88814282063687,0.88609464172647
"Polypedilum tritum",0.298170224746031,0.225659569349606,0.0361754875160557,0.234132753361341,0.833383391630204,0.797207904114149
"Praon cf. flavinode",0.196332653691499,0.200672173572077,0.0100268384797662,0.115886384505036,0.741633392523369,0.731606554043603
"Praon sp. BOLD:ACF1737",0.250828699896391,0.275065968068936,0.00214482044131556,0.133485657567578,0.930045288662669,0.927900468221354
"Praon sp. BOLD:ACG2836",0.19679987531301,0.199678962743604,0.0101996208177877,0.118516178375766,0.739722509177338,0.729522888359551
"Praon volucre",0.194719246030514,0.196592803306257,0.00985659440831266,0.121398095850289,0.729688468825296,0.719831874416983
"Prionocera turcica",0.188803807365243,0.201389653232678,0.0104127756926773,0.107200905098119,0.761781467714434,0.751368692021757
"Pristiphora mollis",0.233400439111006,0.266034449981247,0.00264109913419767,0.113328446332774,0.915888292896404,0.913247193762206
"Proclitus ardentis",0.245469405283382,0.269137395522594,0.00207881795283499,0.126549030884773,0.906582589165215,0.90450377121238
"Proclitus paganus",0.588748209198272,0.272722668364542,0.0757398277994256,0.625798440706254,0.984831039298078,0.909091211498653
"Proclitus sp. SlikokOtu1005",0.20755402591735,0.207408056311704,0.0110806657249419,0.126654968783507,0.770335713205016,0.759255047480075
"Proclitus sp. SlikokOtu1811",0.228023406063074,0.265425658856632,0.0021653203661401,0.105298778982437,0.919676108382291,0.917510788016151
"Proclitus sp. SlikokOtu2231",0.199806043130309,0.199880459912246,0.011240888557844,0.122567915730733,0.756523987950354,0.74528309939251
"Proctotrupidae sp. BOLD:AAG7970",0.206655147878327,0.199886653049317,0.0103433227370349,0.133121090813288,0.725099844266669,0.714756521529634
"Prosimulium sp. BOLD:AAA1296",0.25244233821299,0.277266132676219,0.0022445246966712,0.129682732115245,0.924576641365803,0.922332116669132
"Prosimulium travisi",0.188732333536518,0.191304865475705,0.0111355681605681,0.111895187237868,0.72403002260719,0.712894454446622
"Protapanteles sp. BOLD:AAA7147",0.230855113252384,0.2633986179178,0.00214528824401943,0.112134466453366,0.902827344388755,0.900682056144736
"Protapanteles sp. BOLD:ACI4084",0.246301366578514,0.178953543185444,0.0455862920461547,0.190952630027208,0.715239468524612,0.669653176478458
"Psallus falleni",0.221776291055751,0.175429711462685,0.0344320825653801,0.165088404707689,0.678557592552233,0.644125509986853
"Psectrocladius fennicus",0.190362432606437,0.196149677396375,0.0107969879034577,0.114440059896302,0.751704608189277,0.74090762028582
"Pseudolimnophila inornata",0.240890753261306,0.27064398380496,0.00214724864226884,0.118233859662004,0.907662826832202,0.905515578189933
"Psilidae sp. BOLD:AAF9705",0.2385680730017,0.273295397016685,0.0021075983852196,0.104675051863926,0.933634781937706,0.931527183552487
"Psychodidae sp. BOLD:ACC1296",0.234612496831744,0.266282298707675,0.00236466630129741,0.110287509615056,0.90042040519456,0.898055738893263
"Psylla striata",0.200392823367914,0.199016345861167,0.00974462044883561,0.123347422169749,0.735764990188464,0.726020369739628
"Psyllidae sp. BOLD:AAG8690",0.190122174940095,0.114596107695232,0.0559382194148366,0.158204983706888,0.495131268208715,0.439193048793878
"Rhagonycha mandibularis",0.240790681125211,0.271983992802155,0.00224024424153975,0.117042132645281,0.934095261812526,0.931855017570987
"Rhamphomyia barypoda",0.233809876861893,0.276496998955221,0.00170456297183568,0.095399041371592,0.92283281932418,0.921128256352345
"Rhamphomyia sp. BOLD:ABY3641",0.230211307047961,0.264012989238425,0.00164139786137613,0.105533236281191,0.908015424080776,0.9063740262194
"Rhamphomyia sp. BOLD:ACG3627",0.365460851794263,0.294537372256168,0.0270157355304416,0.270655460930142,0.962579432656064,0.935563697125622
"Rhamphomyia sp. SlikokOtu1249",0.324058463454291,0.285707635292388,0.0142689576845083,0.231159700111424,0.948441472547094,0.934172514862585
"Rhamphomyia sp. SlikokOtu2002",0.32913905639517,0.294332656294673,0.0121921738502046,0.225136719779502,0.953244993492682,0.941052819642477
"Rhamphomyia sp. SlikokOtu519",0.291042540374618,0.286784876798594,0.0126417594537979,0.165378666860437,0.950883935595523,0.938242176141725
"Rhamphomyia sp. SlikokOtu949",0.335192224520045,0.29358457611686,0.0121706298933177,0.236232199823648,0.946309637586956,0.934139007693639
"Rheocricotopus sp. BOLD:ACM7368",0.228310807892266,0.267479361218208,0.00165555649259651,0.103799233772951,0.92428937640378,0.922633819911183
"Rheotanytarsus pentapoda",0.200499628832629,0.198279860611829,0.011482285130007,0.12253981317666,0.730713447542404,0.719231162412397
"Rhopalopterum carbonarium",0.220896250161492,0.261519848125026,0.00250933841800958,0.0974628861925227,0.920421654869948,0.917912316451939
"Rhopalopterum soror",0.234842424153027,0.266631942122734,0.00192022936040183,0.115822208682328,0.911799465446782,0.90987923608638
"Rhopalopterum sp. BOLD:ACI8642",0.238088170825842,0.271616588647985,0.00193888464696729,0.111062422174905,0.921974478600136,0.920035593953169
"Rhopobota naevana",0.316943909661163,0.283491681238357,0.0137541922248423,0.219214031516975,0.931862118343489,0.918107926118647
"Rhysodromus mysticus",0.219536017453901,0.174265398621038,0.0309948319492948,0.160552611961118,0.680001846022115,0.649007014072821
"Rugathodes aurantius",0.337570280305985,0.289366483632354,0.0144023534037384,0.231413480340122,0.94376953672489,0.929367183321152
"Rymosia pinnata",0.195710100703683,0.193817267146811,0.0109267099949925,0.120820633408427,0.728902277021219,0.717975567026227
"Sapromyza sp. TAW1",0.178824553932505,0.15924854475771,0.0178849262741131,0.122173785172359,0.607908231234749,0.590023304960636
"Sarcoptiformes sp. SlikokOtu1224",0.229874610988513,0.269514124001594,0.00175749657350628,0.102561645362894,0.919768053722165,0.918010557148659
"Sarcoptiformes sp. SlikokOtu2297",0.297999282224641,0.284598369386162,0.0126809093287436,0.179335687792623,0.946851532300307,0.934170622971564
"Sargus decorus",0.581635239539088,0.273962057402538,0.0677906637973821,0.614670184206308,0.981598683289278,0.913808019491896
"Scaptomyza sp. BOLD:ACG6466",0.258833069204047,0.278439871508553,0.0026613135943971,0.142141961520926,0.935862772613398,0.933201459019001
"Scaptomyza trochanterata",0.230455179654448,0.269565482215629,0.00206829507849543,0.10319787784723,0.924093287057263,0.922024991978767
"Scatopsciara atomaria",0.373652881802137,0.18208131959551,0.102743571866092,0.346400795573124,0.752627614831455,0.649884042965362
"Scatopsciara neglecta",0.199652743346385,0.204467339298003,0.00975575361872766,0.119292011067158,0.768891670213575,0.759135916594848
"Scatopsciara sp. SlikokOtu1799",0.341015201476433,0.287280198028171,0.0136153480548424,0.259494359936642,0.954830880848298,0.941215532793455
"Scatopsciara sp. SlikokOtu602",0.309701565805785,0.287318715045373,0.0117052565338391,0.199818837198088,0.93874731740964,0.927042060875801
"Sceptonia fumipes",0.247988255292411,0.214137669994006,0.0204602511120884,0.171756025423629,0.766583490498829,0.746123239386741
"Sceptonia membranacea",0.198748690052837,0.199761384401723,0.00974869383032096,0.118262330455533,0.724296583707183,0.714547889876862
"Schoenomyza sp. BOLD:AAG1777",0.231017769969521,0.263662431429868,0.00228598840528033,0.107042275037054,0.898262727279985,0.895976738874705
"Sciaridae sp. BOLD:AAH3985",0.245020416437836,0.274403571552254,0.00189777497776432,0.128311014462855,0.921871676275282,0.919973901297517
"Sciaridae sp. BOLD:ACB9102",0.181829561613435,0.121188129895665,0.0420231194077626,0.149612455977912,0.508743157005512,0.466720037597749
"Sciaridae sp. BOLD:ACE4214",0.189232380500019,0.191585287564741,0.00999529185489598,0.114969153150904,0.723991677073797,0.713996385218901
"Sciaridae sp. BOLD:ACI4298",0.239486327428687,0.265513453691695,0.00264259566554706,0.12351069688668,0.915694944653815,0.913052348988268
"Sciaridae sp. BOLD:ADM6209",0.1898157715136,0.195021524850935,0.0103541773199898,0.113572137673313,0.733044193090945,0.722690015770955
