"LINKTOSPECIMENS","COUNTOFCATALOGEDITEM","PHYLUM","PHYLCLASS","PHYLORDER","FAMILY","GENUS","SCIENTIFIC_NAME"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572214","1","Arthropoda","Insecta","Hemiptera","Miridae","Lygus","Lygus sp. BOLD:ABZ1405"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575119,28577550,28574835,28575033,28575017,28575565,28573855,28574617,28574773,28576416","10","Arthropoda","Insecta","Hemiptera","Miridae","Mecomma","Mecomma gilvipes"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572076,28573825,28572036,28572518,28572452","5","Arthropoda","Insecta","Hemiptera","Miridae","Pinalitus","Pinalitus rostratus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576478,28577620,28576342","3","Arthropoda","Insecta","Hemiptera","Miridae","Psallus","Psallus falleni"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577266,28573775,28572526,28573739,28573437","5","Arthropoda","Insecta","Hemiptera","Miridae","Tupiocoris","Tupiocoris confusus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573507,28573685","2","Arthropoda","Insecta","Hemiptera","Nabidae","Nabicula","Nabicula nigrovittata"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576666,28572534,28576062","3","Arthropoda","Insecta","Hemiptera","Nabidae","Nabis","Nabis americoferus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577296,28576528,28577636,28576492,28575439,28577664,28576616,28576962,28575251,28575209,28576384,28572112,28576712,28574823,28576928,28577048,28577092,28577166","18","Arthropoda","Insecta","Hemiptera","Psyllidae","Cacopsylla","Cacopsylla myrtilli"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577572,28576294","2","Arthropoda","Insecta","Hemiptera","Psyllidae","Cacopsylla","Cacopsylla sp. DPsitchSB_08"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572114,28572558,28573277,28574741,28572178,28573455,28574927,28571892,28573251","9","Arthropoda","Insecta","Hemiptera","Psyllidae","Craspedolepta","Craspedolepta schwarzi"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576296","1","Arthropoda","Insecta","Hemiptera","Psyllidae","Psylla","Psylla striata"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576188,28577010,28575325,28574943,28575579,28572162","6","Arthropoda","Insecta","Hemiptera","Psyllidae","","Psyllidae sp. BOLD:AAG8690"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575393","1","Arthropoda","Insecta","Hemiptera","Rhyparochromidae","Ligyrocoris","Ligyrocoris sylvestris"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572228,28576688,28572546,28572586","4","Arthropoda","Insecta","Hemiptera","Triozidae","Trioza","Trioza sp. BOLD:AAM8925"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577384","1","Arthropoda","Insecta","Hemiptera","Triozidae","","Triozidae sp. BOLD:AAV0246"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576006,28572480","2","Arthropoda","Insecta","Hemiptera","Triozidae","","Triozidae sp. BOLD:ACF6530"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573141","1","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus mixtus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577568","1","Arthropoda","Insecta","Hymenoptera","Braconidae","Adelius","Adelius sp. BOLD:AAG0698"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575433,28576110,28577662,28577294","4","Arthropoda","Insecta","Hymenoptera","Braconidae","Aphidius","Aphidius ervi"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575976","1","Arthropoda","Insecta","Hymenoptera","Braconidae","Aphidius","Aphidius salicis"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576488,28572454","2","Arthropoda","Insecta","Hymenoptera","Braconidae","Aphidius","Aphidius sp. BOLD:ABX6188"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575974","1","Arthropoda","Insecta","Hymenoptera","Braconidae","Aphidius","Aphidius sp. cf. schimitscheki"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576626","1","Arthropoda","Insecta","Hymenoptera","Braconidae","Choeras","Choeras sp. jft31"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576772","1","Arthropoda","Insecta","Hymenoptera","Braconidae","Dinotrema","Dinotrema sp. jft01"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575948","1","Arthropoda","Insecta","Hymenoptera","Braconidae","Ephedrus","Ephedrus incompletus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572492,28576400,28576558,28572927,28572018,28573707,28575259,28571948","8","Arthropoda","Insecta","Hymenoptera","Braconidae","Ephedrus","Ephedrus lacertosus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573253","1","Arthropoda","Insecta","Hymenoptera","Braconidae","Ephedrus","Ephedrus plagiator"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572598","1","Arthropoda","Insecta","Hymenoptera","Braconidae","Ephedrus","Ephedrus sp. SlikokOtu1477"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572686,28576134","2","Arthropoda","Insecta","Hymenoptera","Braconidae","Lathrapanteles","Lathrapanteles heleios"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572973","1","Arthropoda","Insecta","Hymenoptera","Braconidae","Microplitis","Microplitis sp. jft06"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572975","1","Arthropoda","Insecta","Hymenoptera","Braconidae","Monoctonus","Monoctonus sp. SlikokOtu1672"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573103","1","Arthropoda","Insecta","Hymenoptera","Braconidae","Monoctonus","Monoctonus sp. SlikokOtu1854"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577656","1","Arthropoda","Insecta","Hymenoptera","Braconidae","Oncophanes","Oncophanes sp. BOLD:AAH2152"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577236","1","Arthropoda","Insecta","Hymenoptera","Braconidae","Pauesia","Pauesia sp. BOLD:AAN5124"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577064,28574759","2","Arthropoda","Insecta","Hymenoptera","Braconidae","Pauesia","Pauesia sp. CNFNS993-14"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574761","1","Arthropoda","Insecta","Hymenoptera","Braconidae","Pauesia","Pauesia sp. SlikokOtu1203"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576788,28575958","2","Arthropoda","Insecta","Hymenoptera","Braconidae","Pauesia","Pauesia sp. SlikokOtu139"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574763","1","Arthropoda","Insecta","Hymenoptera","Braconidae","Pauesia","Pauesia sp. SlikokOtu597"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577532","1","Arthropoda","Insecta","Hymenoptera","Braconidae","Praon","Praon cf. flavinode"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573435","1","Arthropoda","Insecta","Hymenoptera","Braconidae","Praon","Praon sp. BOLD:ACF1737"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576186","1","Arthropoda","Insecta","Hymenoptera","Braconidae","Praon","Praon sp. BOLD:ACG2836"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573633,28576592","2","Arthropoda","Insecta","Hymenoptera","Braconidae","Praon","Praon volucre"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572424","1","Arthropoda","Insecta","Hymenoptera","Braconidae","Protapanteles","Protapanteles sp. BOLD:AAA7147"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575938,28577148,28576594,28576920","4","Arthropoda","Insecta","Hymenoptera","Braconidae","Protapanteles","Protapanteles sp. BOLD:ACI4084"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575381","1","Arthropoda","Insecta","Hymenoptera","Braconidae","Trioxys","Trioxys sp. SlikokOtu1942"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576292","1","Arthropoda","Insecta","Hymenoptera","Braconidae","","Braconidae sp. SlikokOtu1649"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574717","1","Arthropoda","Insecta","Hymenoptera","Braconidae","","Braconidae sp. SlikokOtu637"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576874,28574935","2","Arthropoda","Insecta","Hymenoptera","Braconidae","","Exothecinae sp. BOLD:AAM7467"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575495","1","Arthropoda","Insecta","Hymenoptera","Cimbicidae","Abia","Abia americana"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574659","1","Arthropoda","Insecta","Hymenoptera","Diapriidae","Aclista","Aclista sp. SlikokOtu1060"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574961","1","Arthropoda","Insecta","Hymenoptera","Diapriidae","","Belytinae sp. BOLD:AAJ8196"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573083","1","Arthropoda","Insecta","Hymenoptera","Diapriidae","","Diapriidae sp. BOLD:AAU8951"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577470","1","Arthropoda","Insecta","Hymenoptera","Diapriidae","","Diapriidae sp. BOLD:AAU9299"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573353,28576766","2","Arthropoda","Insecta","Hymenoptera","Diapriidae","","Diapriidae sp. BOLD:ACD9846"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574971","1","Arthropoda","Insecta","Hymenoptera","Diapriidae","","Diapriidae sp. BOLD:ACG3695"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574973","1","Arthropoda","Insecta","Hymenoptera","Diapriidae","","Diapriidae sp. BOLD:ACR7121"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576548","1","Arthropoda","Insecta","Hymenoptera","Diapriidae","","Diapriidae sp. BOLD:ADD9643"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577472","1","Arthropoda","Insecta","Hymenoptera","Diapriidae","","Diapriidae sp. SlikokOtu1192"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576078","1","Arthropoda","Insecta","Hymenoptera","Diapriidae","","Diapriidae sp. SlikokOtu1208"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577474","1","Arthropoda","Insecta","Hymenoptera","Diapriidae","","Diapriidae sp. SlikokOtu1292"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577476","1","Arthropoda","Insecta","Hymenoptera","Diapriidae","","Diapriidae sp. SlikokOtu1464"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577478","1","Arthropoda","Insecta","Hymenoptera","Diapriidae","","Diapriidae sp. SlikokOtu1806"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577480","1","Arthropoda","Insecta","Hymenoptera","Diapriidae","","Diapriidae sp. SlikokOtu1807"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577482","1","Arthropoda","Insecta","Hymenoptera","Diapriidae","","Diapriidae sp. SlikokOtu2017"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577484","1","Arthropoda","Insecta","Hymenoptera","Diapriidae","","Diapriidae sp. SlikokOtu2018"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577488","1","Arthropoda","Insecta","Hymenoptera","Diapriidae","","Diapriidae sp. SlikokOtu2019"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577490","1","Arthropoda","Insecta","Hymenoptera","Diapriidae","","Diapriidae sp. SlikokOtu2020"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577468","1","Arthropoda","Insecta","Hymenoptera","Diapriidae","","Diapriidae sp. SlikokOtu2345"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577486","1","Arthropoda","Insecta","Hymenoptera","Diapriidae","","Diapriidae sp. SlikokOtu2346"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577492","1","Arthropoda","Insecta","Hymenoptera","Diapriidae","","Diapriidae sp. SlikokOtu621"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577494","1","Arthropoda","Insecta","Hymenoptera","Diapriidae","","Diapriidae sp. SlikokOtu783"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572476","1","Arthropoda","Insecta","Hymenoptera","Encyrtidae","","Encyrtidae sp. SlikokOtu765"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572448","1","Arthropoda","Insecta","Hymenoptera","Eulophidae","","Eulophidae sp. SlikokOtu1846"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573711","1","Arthropoda","Insecta","Hymenoptera","Eulophidae","","Eulophidae sp. SlikokOtu2155"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576108","1","Arthropoda","Insecta","Hymenoptera","Figitidae","Anacharis","Anacharis eucharoides"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577056","1","Arthropoda","Insecta","Hymenoptera","Formicidae","Formica","Formica aserva"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575405","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Aclastus","Aclastus sp. BOLD:AAA9140"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577090,28577342,28572442","3","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Aperileptus","Aperileptus infuscatus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573397","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Aperileptus","Aperileptus sp. jft05"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573743","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Atractodes","Atractodes alpestris"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576290,28576490","2","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Atractodes","Atractodes sp. jft03"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577544","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Diplazon","Diplazon sp. BOLD:AAD1879"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575351","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Enytus","Enytus apostata"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572260,28572210","2","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Gelis","Gelis sp. BOLD:AAA6283"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575503","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Helictes","Helictes borealis"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572568,28572146","2","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Lissonota","Lissonota sexcincta"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577674,28574685","2","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Megastylus","Megastylus orbitator"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576836","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Orthocentrus","Orthocentrus sp. BBHYE562-10"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577376","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Orthocentrus","Orthocentrus sp. OPPQG1460-17"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572158","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Orthomiscus","Orthomiscus unicinctus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573133","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Pantorhaestes","Pantorhaestes xanthostomus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576276","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Plectiscidea","Plectiscidea sp. BOLD:AAE4602"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577424","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Plectiscidea","Plectiscidea sp. BOLD:AAY4134"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576584","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Plectiscidea","Plectiscidea sp. BOLD:ACC6916"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573163","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Plectiscidea","Plectiscidea sp. BOLD:ACF4667"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576796","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Plectiscidea","Plectiscidea sp. BOLD:ACJ0639"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576498","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Plectiscidea","Plectiscidea sp. BOLD:ADY1613"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28571990","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Plectiscidea","Plectiscidea sp. SlikokOtu1808"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572520","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Plectiscidea","Plectiscidea sp. SlikokOtu2074"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28571992,28572522,28573107","3","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Plectiscidea","Plectiscidea sp. SlikokOtu310"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577244,28577426","2","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Plectiscidea","Plectiscidea venusta"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573295,28574863,28576848,28576068","4","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Plectiscus","Plectiscus impurator"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577380","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Polyblastus","Polyblastus sp. SlikokOtu462"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572002","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Proclitus","Proclitus ardentis"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577428,28577246","2","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Proclitus","Proclitus paganus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574983","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Proclitus","Proclitus sp. SlikokOtu1005"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28571994","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Proclitus","Proclitus sp. SlikokOtu1811"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574985","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Proclitus","Proclitus sp. SlikokOtu2231"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572945,28572905","2","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Stenomacrus","Stenomacrus sp. BOLD:ACG3877"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572907,28572947","2","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Stenomacrus","Stenomacrus sp. jft20"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576284","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Syrphoctonus","Syrphoctonus sp. BOLD:AAU9254"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573215","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Zatypota","Zatypota percontatoria"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572194","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Campopleginae sp. BOLD:AAN7592"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572058","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Cryptinae sp. BOLD:AAH1778"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576816","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Cryptinae sp. BOLD:AAN8142"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573281,28575990","2","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Cryptinae sp. BOLD:AAU9435"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575497","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Cryptinae sp. BOLD:ACD0494"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575091","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Cryptinae sp. BOLD:ACZ6467"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576408","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Ichneumonidae sp. BOLD:ACX6606"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576316","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Ichneumonidae sp. BOLD:ADF4363"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572262","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Ichneumonidae sp. SlikokOtu1082"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576830","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Ichneumonidae sp. SlikokOtu1186"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577410","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Ichneumonidae sp. SlikokOtu1550"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576024","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Ichneumonidae sp. SlikokOtu1646"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576026","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Ichneumonidae sp. SlikokOtu1766"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577216","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Ichneumonidae sp. SlikokOtu254"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576982","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Ichneumoninae sp. BOLD:ACA6944"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577272,28576876","2","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Ichneumoninae sp. BOLD:ACM0987"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576098,28577454,28575301","3","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Orthocentrinae sp. BOLD:AAG0380"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572768,28572514","2","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Orthocentrinae sp. BOLD:AAG0955"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572903,28572941","2","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Orthocentrinae sp. BOLD:AAG0965"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572156","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Orthocentrinae sp. BOLD:AAH1785"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577036","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Orthocentrinae sp. BOLD:AAQ2967"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575513","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Orthocentrinae sp. BOLD:AAU9199"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28571958,28574797","2","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Orthocentrinae sp. BOLD:AAU9320"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28577558,28576064","2","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Orthocentrinae sp. BOLD:ACD3807"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573659,28572074,28571928","3","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Orthocentrinae sp. BOLD:ACF6482"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574649","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Orthocentrinae sp. BOLD:ACI7070"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576328","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Orthocentrinae sp. SlikokOtu737"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575141","1","Arthropoda","Insecta","Hymenoptera","Ichneumonidae","","Pimplinae sp. BOLD:AAU9861"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575105","1","Arthropoda","Insecta","Hymenoptera","Proctotrupidae","","Proctotrupidae sp. BOLD:AAG7970"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572664","1","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Allantus","Allantus albolabris"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572192","1","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Amauronematus","Amauronematus fallax"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576640","1","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Dolerus","Dolerus gessneri"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573569","1","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Dolerus","Dolerus sp. SlikokOtu789"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573571,28576642","2","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Dolerus","Dolerus subfasciatus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572564","1","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Heterarthrus","Heterarthrus nemoratus"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28573059","1","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Nematus","Nematus leucopyga"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28572828","1","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Pachynematus","Pachynematus albipennis"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28576330","1","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Pachynematus","Pachynematus sp. BOLD:ACR7759"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28575956","1","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Pachynematus","Pachynematus sp. SlikokOtu1648"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574871,28572578","2","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Pikonema","Pikonema alaskense"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574813","1","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Pikonema","Pikonema sp. BOLD:AAG3548"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574815","1","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Pikonema","Pikonema sp. SlikokOtu1057"
"https://arctos.database.museum/SpecimenResults.cfm?collection_object_id=28574817","1","Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Pikonema","Pikonema sp. SlikokOtu1509"
